game_location,country_name,home_winner
Republic of Korea,Other,0
Republic of Korea,Other,0
Republic of Korea,People's Republic of China,0
Republic of Korea,Other,0
Republic of Korea,Norway,0
Republic of Korea,United States of America,0
Republic of Korea,Canada,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,Norway,0
Republic of Korea,Austria,0
Republic of Korea,Germany,0
Republic of Korea,Japan,0
Republic of Korea,Austria,0
Republic of Korea,Sweden,0
Republic of Korea,Republic of Korea,1
Republic of Korea,Japan,0
Republic of Korea,Canada,0
Republic of Korea,Canada,0
Republic of Korea,Switzerland,0
Republic of Korea,Switzerland,0
Republic of Korea,Norway,0
Republic of Korea,Norway,0
Republic of Korea,United States of America,0
Republic of Korea,Sweden,0
Republic of Korea,Switzerland,0
Republic of Korea,Canada,0
Republic of Korea,Other,0
Republic of Korea,United States of America,0
Republic of Korea,Canada,0
Republic of Korea,Canada,0
Republic of Korea,France,0
Republic of Korea,France,0
Republic of Korea,United States of America,0
Republic of Korea,United States of America,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,People's Republic of China,0
Republic of Korea,People's Republic of China,0
Republic of Korea,Canada,0
Republic of Korea,Canada,0
Republic of Korea,Japan,0
Republic of Korea,Japan,0
Republic of Korea,Other,0
Republic of Korea,Other,0
Republic of Korea,Other,0
Republic of Korea,Canada,0
Republic of Korea,Poland,0
Republic of Korea,Germany,0
Republic of Korea,Norway,0
Republic of Korea,Norway,0
Republic of Korea,Germany,0
Republic of Korea,Japan,0
Republic of Korea,Norway,0
Republic of Korea,Germany,0
Republic of Korea,Poland,0
Republic of Korea,Germany,0
Republic of Korea,Norway,0
Republic of Korea,Norway,0
Republic of Korea,Netherlands,0
Republic of Korea,Canada,0
Republic of Korea,Italy,0
Republic of Korea,Republic of Korea,1
Republic of Korea,People's Republic of China,0
Republic of Korea,Canada,0
Republic of Korea,Italy,0
Republic of Korea,Netherlands,0
Republic of Korea,Canada,0
Republic of Korea,Hungary,0
Republic of Korea,People's Republic of China,0
Republic of Korea,Canada,0
Republic of Korea,Canada,0
Republic of Korea,United States of America,0
Republic of Korea,Republic of Korea,1
Republic of Korea,People's Republic of China,0
Republic of Korea,Republic of Korea,1
Republic of Korea,Republic of Korea,1
Republic of Korea,Republic of Korea,1
Republic of Korea,Italy,0
Republic of Korea,Netherlands,0
Republic of Korea,Republic of Korea,1
Republic of Korea,Netherlands,0
Republic of Korea,Other,0
Republic of Korea,Switzerland,0
Republic of Korea,United States of America,0
Republic of Korea,Switzerland,0
Republic of Korea,Austria,0
Republic of Korea,France,0
Republic of Korea,France,0
Republic of Korea,Austria,0
Republic of Korea,Norway,0
Republic of Korea,France,0
Republic of Korea,Sweden,0
Republic of Korea,Switzerland,0
Republic of Korea,Austria,0
Republic of Korea,Austria,0
Republic of Korea,Switzerland,0
Republic of Korea,Norway,0
Republic of Korea,Sweden,0
Republic of Korea,Switzerland,0
Republic of Korea,Austria,0
Republic of Korea,United States of America,0
Republic of Korea,Norway,0
Republic of Korea,Italy,0
Republic of Korea,Italy,0
Republic of Korea,Norway,0
Republic of Korea,United States of America,0
Republic of Korea,Norway,0
Republic of Korea,Norway,0
Republic of Korea,Switzerland,0
Republic of Korea,Other,0
Republic of Korea,Austria,0
Republic of Korea,Other,0
Republic of Korea,Switzerland,0
Republic of Korea,Austria,0
Republic of Korea,Norway,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,Canada,0
Republic of Korea,Germany,0
Republic of Korea,Canada,0
Republic of Korea,Austria,0
Republic of Korea,Austria,0
Republic of Korea,United States of America,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,Austria,0
Republic of Korea,Austria,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,United States of America,0
Republic of Korea,Canada,0
Republic of Korea,Finland,0
Republic of Korea,Other,0
Republic of Korea,Germany,0
Republic of Korea,Canada,0
Republic of Korea,Norway,0
Republic of Korea,Sweden,0
Republic of Korea,Other,0
Republic of Korea,Norway,0
Republic of Korea,Italy,0
Republic of Korea,Other,0
Republic of Korea,Switzerland,0
Republic of Korea,Norway,0
Republic of Korea,Other,0
Republic of Korea,Norway,0
Republic of Korea,Other,0
Republic of Korea,France,0
Republic of Korea,Norway,0
Republic of Korea,Sweden,0
Republic of Korea,Norway,0
Republic of Korea,Finland,0
Republic of Korea,Norway,0
Republic of Korea,Norway,0
Republic of Korea,Norway,0
Republic of Korea,Finland,0
Republic of Korea,Other,0
Republic of Korea,Other,0
Republic of Korea,Sweden,0
Republic of Korea,Norway,0
Republic of Korea,Finland,0
Republic of Korea,United States of America,0
Republic of Korea,United States of America,0
Republic of Korea,Sweden,0
Republic of Korea,Sweden,0
Republic of Korea,Norway,0
Republic of Korea,Norway,0
Republic of Korea,Sweden,0
Republic of Korea,Norway,0
Republic of Korea,Other,0
Republic of Korea,Norway,0
Republic of Korea,Norway,0
Republic of Korea,Other,0
Republic of Korea,Other,0
Republic of Korea,France,0
Republic of Korea,France,0
Republic of Korea,Norway,0
Republic of Korea,Finland,0
Republic of Korea,Sweden,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,United States of America,0
Republic of Korea,United States of America,0
Republic of Korea,Canada,0
Republic of Korea,Canada,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,Republic of Korea,1
Republic of Korea,Canada,0
Republic of Korea,Canada,0
Republic of Korea,Germany,0
Republic of Korea,Germany,0
Republic of Korea,Other,0
Republic of Korea,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Netherlands,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Sweden,0
Brazil,United States of America,0
Brazil,Republic of Korea,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,Australia,0
Brazil,Other,0
Brazil,Canada,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Other,0
Brazil,Russia,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Hungary,0
Brazil,Italy,0
Brazil,People's Republic of China,0
Brazil,Italy,0
Brazil,United States of America,0
Brazil,Russia,0
Brazil,Russia,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Russia,0
Brazil,Italy,0
Brazil,Other,0
Brazil,Russia,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Romania,0
Brazil,People's Republic of China,0
Brazil,Russia,0
Brazil,Hungary,0
Brazil,United States of America,0
Brazil,Republic of Korea,0
Brazil,Republic of Korea,0
Brazil,Hungary,0
Brazil,France,0
Brazil,France,0
Brazil,Italy,0
Brazil,Hungary,0
Brazil,Russia,0
Brazil,France,0
Brazil,United States of America,0
Brazil,Germany,0
Brazil,Sweden,0
Brazil,Canada,0
Brazil,Other,1
Brazil,Germany,0
Brazil,Other,0
Brazil,Australia,0
Brazil,France,0
Brazil,Poland,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Other,0
Brazil,France,0
Brazil,United States of America,0
Brazil,Germany,0
Brazil,Great Britain,0
Brazil,Sweden,0
Brazil,Canada,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Switzerland,0
Brazil,Germany,0
Brazil,France,0
Brazil,People's Republic of China,0
Brazil,Republic of Korea,0
Brazil,Other,0
Brazil,Other,0
Brazil,Italy,0
Brazil,Russia,0
Brazil,France,0
Brazil,Other,0
Brazil,Italy,0
Brazil,Great Britain,0
Brazil,People's Republic of China,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Australia,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,People's Republic of China,0
Brazil,People's Republic of China,0
Brazil,Italy,0
Brazil,Italy,0
Brazil,United States of America,0
Brazil,Italy,0
Brazil,Sweden,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,1
Brazil,People's Republic of China,0
Brazil,Italy,0
Brazil,Other,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Italy,0
Brazil,Great Britain,0
Brazil,Germany,0
Brazil,Republic of Korea,0
Brazil,Russia,0
Brazil,Germany,0
Brazil,People's Republic of China,0
Brazil,People's Republic of China,0
Brazil,Germany,0
Brazil,Great Britain,0
Brazil,Great Britain,0
Brazil,Great Britain,0
Brazil,United States of America,0
Brazil,Canada,0
Brazil,People's Republic of China,0
Brazil,People's Republic of China,0
Brazil,Russia,0
Brazil,Russia,0
Brazil,Germany,0
Brazil,Germany,0
Brazil,Italy,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Australia,0
Brazil,Other,0
Brazil,Netherlands,0
Brazil,Great Britain,0
Brazil,Australia,0
Brazil,Great Britain,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,France,0
Brazil,Great Britain,0
Brazil,Netherlands,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Great Britain,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Other,0
Brazil,Poland,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Canada,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Poland,0
Brazil,People's Republic of China,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Canada,0
Brazil,Other,0
Brazil,Australia,0
Brazil,Japan,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Other,1
Brazil,France,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,France,0
Brazil,Canada,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Poland,0
Brazil,Germany,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Hungary,0
Brazil,Other,0
Brazil,Canada,0
Brazil,France,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Canada,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,France,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,Japan,0
Brazil,Canada,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,People's Republic of China,0
Brazil,Australia,0
Brazil,Other,0
Brazil,Other,0
Brazil,France,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,France,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,Netherlands,0
Brazil,United States of America,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,Great Britain,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Germany,0
Brazil,Other,1
Brazil,Other,1
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,Other,1
Brazil,Other,1
Brazil,Italy,0
Brazil,Italy,0
Brazil,Netherlands,0
Brazil,Netherlands,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Republic of Korea,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Japan,0
Brazil,Great Britain,0
Brazil,France,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Hungary,0
Brazil,Hungary,0
Brazil,Germany,0
Brazil,Germany,0
Brazil,Poland,0
Brazil,Poland,0
Brazil,Hungary,0
Brazil,Other,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Germany,0
Brazil,Other,0
Brazil,Other,0
Brazil,Australia,0
Brazil,Australia,0
Brazil,Hungary,0
Brazil,Germany,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,1
Brazil,Other,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Poland,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Russia,0
Brazil,Germany,0
Brazil,Germany,0
Brazil,Other,1
Brazil,Other,1
Brazil,Other,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Other,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Other,1
Brazil,Russia,0
Brazil,Other,0
Brazil,Other,0
Brazil,Italy,0
Brazil,United States of America,0
Brazil,Italy,0
Brazil,Russia,0
Brazil,France,0
Brazil,France,0
Brazil,Other,0
Brazil,Other,0
Brazil,Norway,0
Brazil,Norway,0
Brazil,Great Britain,0
Brazil,Australia,0
Brazil,Italy,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Norway,0
Brazil,Norway,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Poland,0
Brazil,Poland,0
Brazil,Great Britain,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Netherlands,0
Brazil,Poland,0
Brazil,Switzerland,0
Brazil,Other,0
Brazil,France,0
Brazil,Great Britain,0
Brazil,Germany,0
Brazil,Netherlands,0
Brazil,United States of America,0
Brazil,Great Britain,0
Brazil,Romania,0
Brazil,Australia,0
Brazil,United States of America,0
Brazil,People's Republic of China,0
Brazil,Netherlands,0
Brazil,Netherlands,0
Brazil,Canada,0
Brazil,Canada,0
Brazil,People's Republic of China,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Italy,0
Brazil,Italy,0
Brazil,Great Britain,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Australia,0
Brazil,Other,0
Brazil,Sweden,0
Brazil,Poland,0
Brazil,Canada,0
Brazil,Switzerland,0
Brazil,Other,0
Brazil,Other,0
Brazil,Republic of Korea,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Republic of Korea,0
Brazil,France,0
Brazil,United States of America,0
Brazil,Republic of Korea,0
Brazil,Germany,0
Brazil,Republic of Korea,0
Brazil,Republic of Korea,0
Brazil,United States of America,0
Brazil,Australia,0
Brazil,Germany,0
Brazil,United States of America,0
Brazil,Great Britain,0
Brazil,Great Britain,0
Brazil,Other,1
Brazil,Other,1
Brazil,Other,0
Brazil,Other,1
Brazil,Russia,0
Brazil,Russia,0
Brazil,United States of America,0
Brazil,Germany,0
Brazil,Japan,0
Brazil,Russia,0
Brazil,People's Republic of China,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Russia,0
Brazil,Netherlands,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,Russia,0
Brazil,Switzerland,0
Brazil,Great Britain,0
Brazil,Great Britain,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Russia,0
Brazil,Japan,0
Brazil,United States of America,0
Brazil,United States of America,0
Brazil,Russia,0
Brazil,Japan,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,United States of America,0
Brazil,Russia,0
Brazil,People's Republic of China,0
Brazil,Netherlands,0
Brazil,Other,0
Brazil,France,0
Brazil,Netherlands,0
Brazil,Italy,0
Brazil,Other,1
Brazil,France,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,France,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,France,0
Brazil,People's Republic of China,0
Brazil,Finland,0
Brazil,Russia,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,France,0
Brazil,Great Britain,0
Brazil,France,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Netherlands,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Russia,0
Brazil,Germany,0
Brazil,Other,1
Brazil,France,0
Brazil,Other,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Australia,0
Brazil,France,0
Brazil,Other,0
Brazil,Japan,0
Brazil,Other,0
Brazil,Other,0
Brazil,Great Britain,0
Brazil,Great Britain,0
Brazil,France,0
Brazil,France,0
Brazil,Japan,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,Other,0
Brazil,Japan,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Sweden,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Other,0
Brazil,United States of America,0
Brazil,Other,0
Brazil,Japan,0
Brazil,Other,0
Brazil,Norway,0
Brazil,United States of America,0
Brazil,Japan,0
Brazil,Other,0
Brazil,Sweden,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Other,0
Brazil,Germany,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Russia,0
Brazil,Canada,0
Brazil,Other,0
Brazil,People's Republic of China,0
Brazil,Russia,0
Brazil,Russia,0
Brazil,Other,0
Brazil,Italy,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Other,0
Brazil,Japan,0
